id,fecha,produccion(Wh)
16,11/01/2018,9006.5596
16,12/01/2018,9851.9619
16,13/01/2018,10199.1074
16,14/01/2018,10290.3848
16,15/01/2018,9385.6973
16,16/01/2018,9319.1523
16,17/01/2018,8510.9473
16,18/01/2018,8367.9004
16,19/01/2018,7893.5908
16,20/01/2018,9135.6582
16,21/01/2018,9001.3301
16,22/01/2018,8531.0811
16,23/01/2018,6945.0176
16,24/01/2018,5825.0684
16,25/01/2018,8406.4707
16,26/01/2018,9209.7861
16,27/01/2018,9051.5254
16,28/01/2018,3813.5273
16,29/01/2018,1368.8824
16,30/01/2018,7993.9199
16,31/01/2018,8225.3184
16,01/02/2018,9998.8984
16,02/02/2018,12616.7832
16,03/02/2018,10572.4414
16,04/02/2018,11740.4082
16,05/02/2018,10918.3203
16,06/02/2018,10213.5449
16,07/02/2018,9220.2139
16,08/02/2018,8353.623
16,09/02/2018,5512.9072
16,10/02/2018,8438.7559
16,11/02/2018,10131.6543
16,12/02/2018,9633.0205
16,13/02/2018,11904.1709
16,14/02/2018,11339.4502
16,15/02/2018,13475.4961
16,16/02/2018,13240.624
16,17/02/2018,13428.6426
16,18/02/2018,12481.751
16,19/02/2018,9650.4648
16,20/02/2018,8250.333
16,21/02/2018,9502.5205
16,22/02/2018,9808.585
16,23/02/2018,9692.4883
16,24/02/2018,9032.249
16,25/02/2018,11502.4883
16,26/02/2018,10880.6064
16,27/02/2018,11926.2627
16,28/02/2018,12870.3057
16,01/03/2018,12395.5586
16,02/03/2018,12326.1924
16,03/03/2018,13664.4668
16,04/03/2018,13846.9121
16,05/03/2018,11213.5859
16,06/03/2018,8377.2354
16,07/03/2018,9298.5713
16,08/03/2018,9287.8203
16,09/03/2018,14282.3408
16,10/03/2018,11722.3623
16,11/03/2018,14041.5059
16,12/03/2018,12246.5459
16,13/03/2018,14490.2246
16,14/03/2018,11096.3643
16,15/03/2018,12574.9648
16,16/03/2018,11299.5625
16,17/03/2018,10777.54
16,18/03/2018,11860.9053
16,19/03/2018,13624.5771
16,20/03/2018,11897.7412
16,21/03/2018,10765.2031
16,22/03/2018,14814.6592
16,23/03/2018,14733.3848
16,24/03/2018,15705.8027
16,25/03/2018,15637.2148
16,26/03/2018,13453.3691
16,27/03/2018,12726.665
16,28/03/2018,14737.3838
16,29/03/2018,13885.2227
16,30/03/2018,8530.3467
16,31/03/2018,10769.2207
16,01/04/2018,15829.3154
16,02/04/2018,11565.8975
16,03/04/2018,9376.0703
16,04/04/2018,12436.2217
16,05/04/2018,10870.9561
16,06/04/2018,8294.4746
16,07/04/2018,13828.0654
16,08/04/2018,11675.8994
16,09/04/2018,8360.3389
16,10/04/2018,10782.7646
16,11/04/2018,9600.6016
16,12/04/2018,10386.9092
16,13/04/2018,13189.8008
16,14/04/2018,15656.167
16,15/04/2018,11344.0156
16,16/04/2018,12009.7959
16,17/04/2018,13515.4736
16,18/04/2018,12110.2227
16,19/04/2018,15378.3154
16,20/04/2018,15343.2715
16,21/04/2018,12545.8643
16,22/04/2018,12753.8506
16,23/04/2018,10582.7422
16,24/04/2018,6551.0386
16,25/04/2018,7507.6333
16,26/04/2018,9714.1201
16,27/04/2018,11025.0049
16,28/04/2018,11906.4912
16,29/04/2018,10285.6055
16,30/04/2018,8400.3037
16,01/05/2018,10117.1973
16,02/05/2018,9517.9453
16,03/05/2018,10583.7207
16,04/05/2018,10742.9844
16,05/05/2018,10247.9307
16,06/05/2018,8760.6299
16,07/05/2018,5886.3389
16,08/05/2018,3608.198
16,09/05/2018,16250.3232
16,10/05/2018,11528.1826
16,11/05/2018,12275.8203
16,12/05/2018,14334.0576
16,13/05/2018,15095.2686
16,14/05/2018,14292.0586
16,15/05/2018,15455.1689
16,16/05/2018,13531.0693
16,17/05/2018,14116.7725
16,18/05/2018,14905.2822
16,19/05/2018,11949.3408
16,20/05/2018,13092.5908
16,21/05/2018,10630.6494
16,22/05/2018,13495.6387
16,23/05/2018,14541.4053
16,24/05/2018,14560.7148
16,25/05/2018,15312.6074
16,26/05/2018,15716.5049
16,27/05/2018,15661.0918
16,28/05/2018,15345.4326
16,29/05/2018,15259.2354
16,30/05/2018,15016.1328
16,31/05/2018,15188.7871
16,01/06/2018,15304.6211
16,02/06/2018,14576.5615
16,03/06/2018,10417.3691
16,04/06/2018,15259.6895
16,05/06/2018,14675.0742
16,06/06/2018,14177.9043
16,07/06/2018,14388.1904
16,08/06/2018,12673.3828
16,09/06/2018,11004.5361
16,10/06/2018,13995.5586
16,11/06/2018,9931.5771
16,12/06/2018,5249.7002
16,13/06/2018,5298.228
16,14/06/2018,4831.3228
16,15/06/2018,6682.582
16,16/06/2018,11576.8721
16,17/06/2018,7715.6719
16,18/06/2018,4279.5298
16,19/06/2018,8930.7871
16,20/06/2018,9366.9404
16,21/06/2018,9137.2559
16,22/06/2018,9292.4551
16,23/06/2018,10517.6475
16,24/06/2018,9505.8633
16,25/06/2018,7821.9585
16,26/06/2018,10058.9688
16,27/06/2018,12234.1816
16,28/06/2018,11433.1816
16,29/06/2018,9355.5723
16,30/06/2018,14867.8047
16,01/07/2018,14262.3711
16,02/07/2018,12750.5791
16,03/07/2018,10184.3896
16,04/07/2018,12099.1035
16,05/07/2018,13951.8018
16,06/07/2018,7894.5327
16,07/07/2018,13213.2168
16,08/07/2018,8476.4775
16,09/07/2018,11347.8838
16,10/07/2018,12398.2676
16,11/07/2018,10237.2969
16,12/07/2018,12238.791
16,13/07/2018,10714.3623
16,14/07/2018,11096.0664
16,15/07/2018,11947.1748
16,16/07/2018,12974.2979
16,17/07/2018,9500.3145
16,18/07/2018,15142.2686
16,19/07/2018,14438.2578
16,20/07/2018,10720.4717
16,21/07/2018,15743.1611
16,22/07/2018,14116.7471
16,23/07/2018,15060.6309
16,24/07/2018,14365.4229
16,25/07/2018,13447.9385
16,26/07/2018,12811.709
16,27/07/2018,10835.9512
16,28/07/2018,10177.1553
16,29/07/2018,15116.1982
16,30/07/2018,14337.166
16,31/07/2018,11495.2725
16,01/08/2018,12864.2148
16,02/08/2018,10467.166
16,03/08/2018,9024.1689
16,04/08/2018,5204.6313
16,05/08/2018,9240.3652
16,06/08/2018,8651.416
16,07/08/2018,14267.2461
16,08/08/2018,13118.1709
16,09/08/2018,9398.5391
16,10/08/2018,10009.4922
16,11/08/2018,9002.7666
16,12/08/2018,5577.1401
16,13/08/2018,8852.3418
16,14/08/2018,11796.3281
16,15/08/2018,8068.667
16,16/08/2018,12942.7412
16,17/08/2018,13704.8564
16,18/08/2018,11776.3213
16,19/08/2018,14721.168
16,20/08/2018,11990.0859
16,21/08/2018,9180.208
16,22/08/2018,11094.3428
16,23/08/2018,12026.4443
16,24/08/2018,10228.9727
16,25/08/2018,13098.4775
16,26/08/2018,10744.7344
16,27/08/2018,10188.2334
16,28/08/2018,6357.1006
16,29/08/2018,7483.021
16,30/08/2018,10863.332
16,31/08/2018,11168.7549
16,01/09/2018,11971.8115
16,02/09/2018,13749.4453
16,03/09/2018,13580.8135
16,04/09/2018,13184.9775
16,05/09/2018,8735.0039
16,06/09/2018,7079.3984
16,07/09/2018,10423.2393
16,08/09/2018,12006.3975
16,09/09/2018,14010.0264
16,10/09/2018,11734.8682
16,11/09/2018,8123.0005
16,12/09/2018,10640.8779
16,13/09/2018,8048.0049
16,14/09/2018,9109.4033
16,15/09/2018,9480.9502
16,16/09/2018,6883.0981
16,17/09/2018,7947.6104
16,18/09/2018,8986.4756
16,19/09/2018,11057.4365
16,20/09/2018,14180.165
16,21/09/2018,13145.7676
16,22/09/2018,9962.1367
16,23/09/2018,10066.0166
16,24/09/2018,12199.5898
16,25/09/2018,10438.8965
16,26/09/2018,10836.0957
16,27/09/2018,9044.335
16,28/09/2018,10274.1162
16,29/09/2018,11069.4561
16,30/09/2018,11537.0371
16,01/10/2018,9540.7969
16,02/10/2018,8716.1426
16,03/10/2018,7923.8921
16,04/10/2018,9475.9541
16,05/10/2018,14273.0234
16,06/10/2018,11279.751
16,07/10/2018,8938.542
16,08/10/2018,8806.7412
16,09/10/2018,13112.9814
16,10/10/2018,9566.0947
16,11/10/2018,8684.8213
16,12/10/2018,10137.0439
16,13/10/2018,6898.7808
16,14/10/2018,10117.623
16,15/10/2018,9572.9453
16,16/10/2018,8589.1025
16,17/10/2018,3152.189
16,18/10/2018,4218.5698
16,19/10/2018,7850.8501
16,20/10/2018,6200.2495
16,21/10/2018,2051.7849
16,22/10/2018,12178.2197
16,23/10/2018,11550.0596
16,24/10/2018,13074.0859
16,25/10/2018,12343.6328
16,26/10/2018,11450.0205
16,27/10/2018,7954.5679
16,28/10/2018,9028.3086
16,29/10/2018,7545.3667
16,30/10/2018,9270.8379
16,31/10/2018,9354.6182
16,01/11/2018,7486.8325
16,02/11/2018,5866.7246
16,03/11/2018,6095.4229
16,04/11/2018,2600.2375
16,05/11/2018,13044.7881
16,06/11/2018,11821.8555
16,07/11/2018,12622.2842
16,08/11/2018,13254.8506
16,09/11/2018,12295.4814
16,10/11/2018,11587.71
16,11/11/2018,9632.8125
16,12/11/2018,9535.8818
16,13/11/2018,5801.7954
16,14/11/2018,2112.0991
16,15/11/2018,12087.0703
16,16/11/2018,12663.2012
16,17/11/2018,12815.0596
16,18/11/2018,9665.9004
16,19/11/2018,12995.1885
16,20/11/2018,12065.9248
16,21/11/2018,11908.6348
16,22/11/2018,11638.749
16,23/11/2018,11437.1143
16,24/11/2018,11433.7607
16,25/11/2018,11972.418
16,26/11/2018,6824.0098
16,27/11/2018,9010.9805
16,28/11/2018,4606.5166
16,29/11/2018,4832.5107
16,30/11/2018,12925.6699
16,01/12/2018,12857.4453
16,02/12/2018,11296.9834
16,03/12/2018,11653.041
16,04/12/2018,10119.4424
16,05/12/2018,4550.0308
16,06/12/2018,10595.7715
16,07/12/2018,11801.5029
16,08/12/2018,11872.5498
16,09/12/2018,9734.8018
16,10/12/2018,6659.5166
16,11/12/2018,8955.5352
16,12/12/2018,9398.0107
16,13/12/2018,7548.2593
16,14/12/2018,10591.0293
16,15/12/2018,10348.2363
16,16/12/2018,11137.1318
16,17/12/2018,8686.9121
16,18/12/2018,10135.8066
16,19/12/2018,11811.6895
16,20/12/2018,12265.5596
16,21/12/2018,11373.1289
16,22/12/2018,11369.9551
16,23/12/2018,11084.4219
16,24/12/2018,10946.5508
16,25/12/2018,8962.8398
16,26/12/2018,7447.6865
16,27/12/2018,10875.0205
16,28/12/2018,7665.1895
16,29/12/2018,10077.0215
16,30/12/2018,10751.7305
16,31/12/2018,9426.3975
16,01/01/2019,10364.8193
16,02/01/2019,8104.8237
16,03/01/2019,8448.7793
16,04/01/2019,9498.0957
16,05/01/2019,9815.0098
16,06/01/2019,10730.5273
16,07/01/2019,10396.7148
16,08/01/2019,11384.6973
16,09/01/2019,10987.7383
16,10/01/2019,9163.875
16,11/01/2019,9110.2998
16,12/01/2019,6305.3633
16,13/01/2019,7271.9214
16,14/01/2019,8123.6401
16,15/01/2019,10866.4854
16,16/01/2019,10308.9902
16,17/01/2019,8154.4639
16,18/01/2019,9764.9023
16,19/01/2019,10706.002
16,20/01/2019,12587.2744
16,21/01/2019,12540.5371
16,22/01/2019,12418.002
16,23/01/2019,12181.5654
16,24/01/2019,12311.708
16,25/01/2019,11151.8809
16,26/01/2019,12598.7773
16,27/01/2019,13250.2842
16,28/01/2019,13089.0342
16,29/01/2019,12166.292
16,30/01/2019,12749.3037
16,31/01/2019,12701.9062
16,01/02/2019,12364.5596
16,02/02/2019,11979.3955
16,03/02/2019,11392.1104
16,04/02/2019,11327.915
16,05/02/2019,12001.75
16,06/02/2019,11251.9033
16,07/02/2019,12172.3838
16,08/02/2019,8050.0449
16,09/02/2019,9481.0127
16,10/02/2019,12252.1797
16,11/02/2019,10332.4365
16,12/02/2019,10992.3828
16,13/02/2019,8018.5581
16,14/02/2019,12670.6934
16,15/02/2019,13234.3223
16,16/02/2019,12948.5791
16,17/02/2019,13962.4688
16,18/02/2019,14174.0146
16,19/02/2019,14924.1514
16,20/02/2019,14631.8027
16,21/02/2019,14764.4258
16,22/02/2019,11378.2021
16,23/02/2019,10678.959
16,24/02/2019,10126.7744
16,25/02/2019,9167.5488
16,26/02/2019,12382.207
16,27/02/2019,14931.665
16,28/02/2019,13822.709
16,01/03/2019,14133.6309
16,02/03/2019,13756.998
16,03/03/2019,11905.8262
16,04/03/2019,7565.7427
16,05/03/2019,11945.1465
16,06/03/2019,12497.6953
16,07/03/2019,13401.5215
16,08/03/2019,12406.8447
16,09/03/2019,11594.6787
16,10/03/2019,12167.2412
16,11/03/2019,13104.8857
16,12/03/2019,15031.2314
16,13/03/2019,14667.2764
16,14/03/2019,12077.4766
16,15/03/2019,10235.791
16,16/03/2019,10490.8252
16,17/03/2019,9486.3867
16,18/03/2019,10785.4121
16,19/03/2019,14261.9062
16,20/03/2019,15396.6826
16,21/03/2019,10295.8271
16,22/03/2019,11459.333
16,23/03/2019,15081.7344
16,24/03/2019,15260.8164
16,25/03/2019,15749.0049
16,26/03/2019,16231.5537
16,27/03/2019,16004.2295
16,28/03/2019,15962.0938
16,29/03/2019,13496.1191
16,30/03/2019,10973.9033
16,31/03/2019,11437.6787
16,01/04/2019,13007.0254
16,02/04/2019,10860.1406
16,03/04/2019,13087.1924
16,04/04/2019,11067.2314
16,05/04/2019,8219.9033
16,06/04/2019,11155.6455
16,07/04/2019,14745.8232
16,08/04/2019,11503.5645
16,09/04/2019,11823.9014
16,10/04/2019,13813.0215
16,11/04/2019,15448.2705
16,12/04/2019,15624.0557
16,13/04/2019,15503.2432
16,14/04/2019,14473.5713
16,15/04/2019,13086.4707
16,16/04/2019,13561.0645
16,17/04/2019,11993.7988
16,18/04/2019,15491.7676
16,19/04/2019,11433.499
16,20/04/2019,14735.2969
16,21/04/2019,14921.7021
16,22/04/2019,11507.252
16,23/04/2019,10975.166
16,24/04/2019,13827.7754
16,25/04/2019,14136.0967
16,26/04/2019,12331.3652
16,27/04/2019,10469.3633
16,28/04/2019,8751.2168
16,29/04/2019,8189.4185
16,30/04/2019,10456.3975
16,01/05/2019,11340.8271
16,02/05/2019,11155.3047
16,03/05/2019,9080.6484
16,04/05/2019,8401.9414
16,05/05/2019,10220.3174
16,06/05/2019,13187.5967
16,07/05/2019,15264.21
16,08/05/2019,15289.9561
16,09/05/2019,12589.8711
16,10/05/2019,15053.71
16,11/05/2019,12329.1055
16,12/05/2019,12175.4062
16,13/05/2019,13310.8994
16,14/05/2019,13599.1982
16,15/05/2019,11305.2295
16,16/05/2019,8842.1768
16,17/05/2019,7424.4561
16,18/05/2019,11146.0273
16,19/05/2019,15007.2617
16,20/05/2019,12996.1387
16,21/05/2019,12803.2461
16,22/05/2019,13424.0361
16,23/05/2019,14544.7295
16,24/05/2019,13706.0137
16,25/05/2019,14835.4814
16,26/05/2019,14723.6006
16,27/05/2019,14253.3584
16,28/05/2019,13361.625
16,29/05/2019,13829.7627
16,30/05/2019,13341.3701
16,31/05/2019,9955.25
16,01/06/2019,9590.8262
16,02/06/2019,6022.5669
16,03/06/2019,7135.377
16,04/06/2019,4935.5547
16,05/06/2019,6992.6411
16,06/06/2019,8552.7568
16,07/06/2019,11425.1396
16,08/06/2019,11946.0859
16,09/06/2019,15460.4795
16,10/06/2019,16096.25
16,11/06/2019,12304.9482
16,12/06/2019,13999.8594
16,13/06/2019,8059.7432
16,14/06/2019,10668.918
16,15/06/2019,15370.7061
16,16/06/2019,15088.1865
16,17/06/2019,14637.8174
16,18/06/2019,11685.5342
16,19/06/2019,9750.585
16,20/06/2019,11801.7871
16,21/06/2019,12130.8906
16,22/06/2019,10531.9736
16,23/06/2019,8508.3076
16,24/06/2019,6314.3745
16,25/06/2019,6507.5889
16,26/06/2019,9918.9658
16,27/06/2019,11834.7217
16,28/06/2019,12979.0361
16,29/06/2019,12693.0625
16,30/06/2019,11714.3945
16,01/07/2019,9127.6045
16,02/07/2019,7316.3745
16,03/07/2019,8181.7578
16,04/07/2019,12379.0176
16,05/07/2019,13880.7607
16,06/07/2019,11001.1699
16,07/07/2019,13465.7148
16,08/07/2019,12175.4434
16,09/07/2019,13875.7051
16,10/07/2019,8083.209
16,11/07/2019,6172.5215
16,12/07/2019,6872.3999
16,13/07/2019,10191.2324
16,14/07/2019,11854.5283
16,15/07/2019,12389.3301
16,16/07/2019,13726.0742
16,17/07/2019,8575.8857
16,18/07/2019,10665.0518
16,19/07/2019,9738.1426
16,20/07/2019,10479.6494
16,21/07/2019,9320.7256
16,22/07/2019,12565.8359
16,23/07/2019,11905.9971
16,24/07/2019,7954.0059
16,25/07/2019,5577.8662
16,26/07/2019,7258.4487
16,27/07/2019,13998.5723
16,28/07/2019,13329.749
16,29/07/2019,11354.9346
16,30/07/2019,11704.3838
16,31/07/2019,13417.0156
16,01/08/2019,15266.1963
16,02/08/2019,13843.9219
16,03/08/2019,15646.3291
16,04/08/2019,13023.6797
16,05/08/2019,9925.1279
16,06/08/2019,9207.2275
16,07/08/2019,5225.0229
16,08/08/2019,14997.1572
16,09/08/2019,10608.9902
16,10/08/2019,11988.4668
16,11/08/2019,11743.1709
16,12/08/2019,13644.335
16,13/08/2019,12954.208
16,14/08/2019,14297.2432
16,15/08/2019,14867.8604
16,16/08/2019,14931.6611
16,17/08/2019,12996.2393
16,18/08/2019,12059.2012
16,19/08/2019,6860.604
16,20/08/2019,13377.3018
16,21/08/2019,10355.9932
16,22/08/2019,7317.835
16,23/08/2019,8748.9375
16,24/08/2019,11175.9932
16,25/08/2019,12605.7432
16,26/08/2019,10807.3252
16,27/08/2019,12377.0752
16,28/08/2019,12471.9512
16,29/08/2019,14956.2861
16,30/08/2019,13148.9756
16,31/08/2019,15994.8896
16,01/09/2019,16219.6699
16,02/09/2019,15064.9688
16,03/09/2019,13251.5635
16,04/09/2019,7042.3853
16,05/09/2019,10662.748
16,06/09/2019,11270.4111
16,07/09/2019,11480.0498
16,08/09/2019,15423.4287
16,09/09/2019,12432.4482
16,10/09/2019,7572.0488
16,11/09/2019,10706.8438
16,12/09/2019,10465.251
16,13/09/2019,4345.0752
16,14/09/2019,6281.021
16,15/09/2019,15218.3672
16,16/09/2019,12925.0176
16,17/09/2019,13485.0332
16,18/09/2019,7544.3926
16,19/09/2019,9707.8545
16,20/09/2019,12998.2031
16,21/09/2019,14270.8984
16,22/09/2019,13587.5029
16,23/09/2019,14844.3525
16,24/09/2019,11980.4854
16,25/09/2019,7063.374
16,26/09/2019,13354.5732
16,27/09/2019,14167.3115
16,28/09/2019,8649.501
16,29/09/2019,4468.564
16,30/09/2019,8493.1797
16,01/10/2019,9403.8975
16,02/10/2019,13545.8652
16,03/10/2019,13087.043
16,04/10/2019,11646.9023
16,05/10/2019,11389.1367
16,06/10/2019,14858.9375
16,07/10/2019,11107.0176
16,08/10/2019,4958.5869
16,09/10/2019,12536.6104
16,10/10/2019,9312.8496
16,11/10/2019,12640.1016
16,12/10/2019,10390.4639
16,13/10/2019,13944.1611
16,14/10/2019,13302.8086
16,15/10/2019,13193.5732
16,16/10/2019,2829.9446
16,17/10/2019,2461.699
16,18/10/2019,8603.332
16,19/10/2019,8994.6963
16,20/10/2019,9170.5508
16,21/10/2019,11155.3154
16,22/10/2019,6858.4478
16,23/10/2019,10897.3496
16,24/10/2019,7815.6396
16,25/10/2019,5295.0918
16,26/10/2019,6807.9473
16,27/10/2019,10225.6689
16,28/10/2019,8484.1162
16,29/10/2019,8508.4951
16,30/10/2019,9010.1758
16,31/10/2019,6735.2114
16,01/11/2019,12639.3604
16,02/11/2019,4488.5615
16,03/11/2019,7717.1299
16,04/11/2019,11604.9082
16,05/11/2019,10425.2314
16,06/11/2019,10009.5547
16,07/11/2019,13473.5293
16,08/11/2019,12402.7988
16,09/11/2019,12629.1611
16,10/11/2019,12147.792
16,11/11/2019,9751.6309
16,12/11/2019,7934.1074
16,13/11/2019,7651.3291
16,14/11/2019,11753.0059
16,15/11/2019,8501.7422
16,16/11/2019,6928.5127
16,17/11/2019,10585.8809
16,18/11/2019,11114.7754
16,19/11/2019,10566.6494
16,20/11/2019,10423.2031
16,21/11/2019,11451.9551
16,22/11/2019,10822.376
16,23/11/2019,11896.2588
16,24/11/2019,11014.8906
16,25/11/2019,11269.4824
16,26/11/2019,10947.6875
16,27/11/2019,11173.9238
16,28/11/2019,12361.8096
16,29/11/2019,10216.999
16,30/11/2019,11434.5771
16,01/12/2019,12133.2266
16,02/12/2019,9859.8447
16,03/12/2019,12180.7666
16,04/12/2019,11683.4082
16,05/12/2019,11564.6279
16,06/12/2019,12188.959
16,07/12/2019,12054.5078
16,08/12/2019,11505.8623
16,09/12/2019,11431.0781
16,10/12/2019,10564.0283
16,11/12/2019,8167.5405
16,12/12/2019,10738.7285
16,13/12/2019,11076.3877
16,14/12/2019,11424.9893
16,15/12/2019,10851.125
16,16/12/2019,10663.8252
16,17/12/2019,8750.4141
16,18/12/2019,7383.9038
16,19/12/2019,9751.0645
16,20/12/2019,5742.8784
16,21/12/2019,5681.377
16,22/12/2019,2707.9585
16,23/12/2019,10056.3896
16,24/12/2019,11446.5654
16,25/12/2019,11025.7256
16,26/12/2019,10415.2236
16,27/12/2019,9304.8066
16,28/12/2019,8544.1055
16,29/12/2019,5820.9946
16,30/12/2019,10916.7578
16,31/12/2019,11246.3877
16,01/01/2020,11716.6221
16,02/01/2020,7851.4868
16,03/01/2020,8706.3652
16,04/01/2020,10788.8184
16,05/01/2020,11941.9424
16,06/01/2020,11302.0762
16,07/01/2020,11050.543
16,08/01/2020,10966.5049
16,09/01/2020,11095.9961
16,10/01/2020,11701.2295
16,11/01/2020,11175.8984
16,12/01/2020,10537.71
16,13/01/2020,11069.6875
16,14/01/2020,10033.0273
16,15/01/2020,10461.2275
16,16/01/2020,9749.4385
16,17/01/2020,9893.1797
16,18/01/2020,8642.5117
16,19/01/2020,3233.6479
16,20/01/2020,1787.4761
16,21/01/2020,12473.8291
16,22/01/2020,12962.9307
16,23/01/2020,6257.0522
16,24/01/2020,9528.707
16,25/01/2020,12760.9414
16,26/01/2020,11117.4941
16,27/01/2020,13273.5088
16,28/01/2020,12468.2207
16,29/01/2020,13309.5107
16,30/01/2020,10972.9551
16,31/01/2020,11297.8809
16,01/02/2020,9140.4248
16,02/02/2020,7273.9429
16,03/02/2020,5992.1035
16,04/02/2020,9382.249
16,05/02/2020,9896.2656
16,06/02/2020,13485.6025
16,07/02/2020,12216.3955
16,08/02/2020,12760.5479
16,09/02/2020,13369.2012
16,10/02/2020,12749.708
16,11/02/2020,12879.3555
16,12/02/2020,13786.7529
16,13/02/2020,9909.6084
16,14/02/2020,11227.3906
16,15/02/2020,12512.3955
16,16/02/2020,13948.0928
16,17/02/2020,13973.6514
16,18/02/2020,13904.9951
16,19/02/2020,13812.2314
16,20/02/2020,13954.0898
16,21/02/2020,12831.5098
16,22/02/2020,13386.8125
16,23/02/2020,11653.002
16,24/02/2020,14250.0762
16,25/02/2020,14312.0957
16,26/02/2020,13162.3105
16,27/02/2020,12833.4248
16,28/02/2020,11878.7939
16,29/02/2020,12793.583
16,01/03/2020,10292.0557
16,02/03/2020,9976.1631
16,03/03/2020,14413.085
16,04/03/2020,14195.3809
16,05/03/2020,11650.417
16,06/03/2020,8948.3145
16,07/03/2020,11688.1885
16,08/03/2020,12943.0449
16,09/03/2020,13033.6143
16,10/03/2020,12027.2393
16,11/03/2020,9810.6279
16,12/03/2020,12538.6484
16,13/03/2020,10453.4746
16,14/03/2020,10240.3857
16,15/03/2020,10664.9727
16,16/03/2020,9155.4746
16,17/03/2020,9689.8135
16,18/03/2020,10825.8828
16,19/03/2020,12735.8643
16,20/03/2020,14955.7695
16,21/03/2020,14369.29
16,22/03/2020,15696.5791
16,23/03/2020,16058.7539
16,24/03/2020,15983.1768
16,25/03/2020,15367.4805
16,26/03/2020,15242.2285
16,27/03/2020,15405.5898
16,28/03/2020,15552.6865
16,29/03/2020,14962.8486
16,30/03/2020,14992.9531
16,31/03/2020,15407.7295
16,01/04/2020,13363.6357
16,02/04/2020,11992.6553
16,03/04/2020,10614.1592
16,04/04/2020,10340.9248
16,05/04/2020,13529.4209
16,06/04/2020,12475.4199
16,07/04/2020,10788.5596
16,08/04/2020,12544.0117
16,09/04/2020,11361.3701
16,10/04/2020,14076.3428
16,11/04/2020,15441.375
16,12/04/2020,15163.9443
16,13/04/2020,15404.7422
16,14/04/2020,15223.7236
16,15/04/2020,12740.2686
16,16/04/2020,11951.6572
16,17/04/2020,12542.0742
16,18/04/2020,10190.8691
16,19/04/2020,10914.3457
16,20/04/2020,13647.8281
16,21/04/2020,12000.3672
16,22/04/2020,11110.043
16,23/04/2020,11196.376
16,24/04/2020,9299.1758
16,25/04/2020,9914.1885
16,26/04/2020,12240.9541
16,27/04/2020,15807.0469
16,28/04/2020,10258.5479
16,29/04/2020,10322.8574
16,30/04/2020,12087.1865
16,01/05/2020,9889.4844
16,02/05/2020,15673.6143
16,03/05/2020,16221.7549
16,04/05/2020,15033.4521
16,05/05/2020,12188.8545
16,06/05/2020,13617.0986
16,07/05/2020,6619.2866
16,08/05/2020,11678.4336
16,09/05/2020,11656.5254
16,10/05/2020,11337.1318
16,11/05/2020,9588.9746
16,12/05/2020,13804.5635
16,13/05/2020,10923.5176
16,14/05/2020,10687.252
16,15/05/2020,12734.0664
16,16/05/2020,15478.7051
16,17/05/2020,14076.293
16,18/05/2020,13410.2373
16,19/05/2020,12608.1396
16,20/05/2020,10681.9824
16,21/05/2020,8472.2412
16,22/05/2020,11958.3799
16,23/05/2020,12074.5605
16,24/05/2020,13585.9834
16,25/05/2020,15001.0986
16,26/05/2020,14301.2451
19,22/06/2018,9012.0303
19,23/06/2018,12585.9229
19,24/06/2018,10863.6396
19,25/06/2018,9556.9922
19,26/06/2018,9338.7246
19,27/06/2018,12932.1777
19,28/06/2018,11415.3418
19,29/06/2018,10185.7627
19,30/06/2018,14978.0342
19,01/07/2018,15328.8457
19,02/07/2018,5143.7368
19,19/07/2018,12552.2607
19,20/07/2018,12047.792
19,21/07/2018,15866.4707
19,22/07/2018,14885.7793
19,23/07/2018,15568.9414
19,24/07/2018,15484.9609
19,25/07/2018,15309.7949
