id,date,production(kWh),specific_prod(kWh/kWp),uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation,sunrise,sunset
2,2019-04-16,30.144,5.26993006993007,7.0,11.6,12.0,34.0,19.0,0.1,07:19 AM,07:55 PM
2,2019-04-17,28.302,4.947902097902098,7.0,11.6,31.0,31.0,20.0,0.3,07:18 AM,07:56 PM
2,2019-04-18,29.442,5.147202797202797,7.0,11.6,13.0,32.0,23.0,0.1,07:18 AM,07:56 PM
2,2019-04-19,27.536,4.813986013986014,6.0,11.6,49.0,27.0,13.0,1.0,07:17 AM,07:56 PM
2,2019-04-20,32.947,5.7599650349650355,6.0,11.6,14.0,32.0,15.0,0.5,07:16 AM,07:56 PM
2,2019-04-21,33.527,5.861363636363637,7.0,11.6,4.0,34.0,18.0,0.0,07:15 AM,07:57 PM
2,2019-04-22,27.284,4.76993006993007,7.0,11.6,15.0,32.0,21.0,0.1,07:15 AM,07:57 PM
2,2019-04-23,26.063,4.556468531468531,7.0,11.6,14.0,29.0,20.0,0.1,07:14 AM,07:57 PM
2,2019-04-24,29.912,5.22937062937063,7.0,11.6,1.0,30.0,22.0,0.0,07:13 AM,07:58 PM
2,2019-04-25,32.194,5.628321678321679,7.0,11.6,1.0,34.0,22.0,0.0,07:13 AM,07:58 PM
2,2019-04-26,28.224,4.934265734265734,5.0,10.3,53.0,28.0,17.0,6.0,07:12 AM,07:58 PM
2,2019-04-27,24.912,4.3552447552447555,7.0,11.6,20.0,30.0,18.0,4.3,07:11 AM,07:59 PM
2,2019-04-28,19.839,3.468356643356643,7.0,10.3,20.0,29.0,20.0,0.1,07:11 AM,07:59 PM
2,2019-04-29,19.922,3.482867132867133,6.0,7.6,45.0,29.0,20.0,5.1,07:10 AM,07:59 PM
2,2019-04-30,24.956,4.362937062937063,6.0,10.3,64.0,30.0,19.0,10.4,07:09 AM,08:00 PM
2,2019-05-01,28.001,4.895279720279721,6.0,11.6,60.0,32.0,20.0,7.7,07:09 AM,08:00 PM
2,2019-05-02,28.374,4.96048951048951,7.0,11.6,51.0,31.0,20.0,4.6,07:08 AM,08:00 PM
2,2019-05-03,20.685,3.6162587412587412,6.0,9.0,59.0,30.0,21.0,1.2,07:08 AM,08:01 PM
2,2019-05-04,20.165,3.5253496503496504,7.0,11.6,13.0,29.0,21.0,0.0,07:07 AM,08:01 PM
2,2019-05-05,23.135,4.04458041958042,7.0,11.6,20.0,29.0,21.0,0.0,07:07 AM,08:01 PM
2,2019-05-06,31.815,5.5620629370629375,6.0,11.6,6.0,28.0,20.0,0.0,07:06 AM,08:02 PM
2,2019-05-07,35.26,6.164335664335664,7.0,11.6,5.0,29.0,21.0,0.0,07:06 AM,08:02 PM
2,2019-05-08,35.489,6.204370629370629,7.0,11.6,0.0,31.0,22.0,0.0,07:05 AM,08:02 PM
2,2019-05-09,28.394,4.963986013986014,7.0,11.6,1.0,30.0,22.0,0.0,07:05 AM,08:03 PM
2,2019-05-10,35.593,6.222552447552449,7.0,11.6,0.0,32.0,22.0,0.0,07:04 AM,08:03 PM
2,2019-05-11,28.885,5.049825174825175,7.0,11.6,4.0,32.0,23.0,0.0,07:04 AM,08:03 PM
2,2019-05-12,29.332,5.127972027972028,7.0,11.6,8.0,30.0,22.0,0.0,07:03 AM,08:04 PM
2,2019-05-13,30.801,5.38479020979021,7.0,11.6,2.0,30.0,24.0,0.0,07:03 AM,08:04 PM
2,2019-05-14,31.647,5.532692307692308,7.0,11.6,2.0,33.0,23.0,0.0,07:02 AM,08:05 PM
2,2019-05-15,27.052,4.72937062937063,7.0,11.6,13.0,32.0,24.0,0.1,07:02 AM,08:05 PM
2,2019-05-16,21.389,3.7393356643356643,7.0,11.6,36.0,30.0,20.0,1.3,07:02 AM,08:05 PM
2,2019-05-17,18.2,3.1818181818181817,6.0,10.3,55.0,32.0,18.0,5.2,07:01 AM,08:06 PM
2,2019-05-18,26.998,4.71993006993007,7.0,11.6,39.0,31.0,21.0,0.6,07:01 AM,08:06 PM
2,2019-05-19,34.67,6.061188811188812,7.0,11.6,24.0,31.0,23.0,0.5,07:01 AM,08:07 PM
2,2019-05-20,29.525,5.161713286713287,7.0,11.6,47.0,33.0,21.0,1.0,07:00 AM,08:07 PM
2,2019-05-21,30.032,5.2503496503496505,7.0,11.6,45.0,32.0,22.0,1.6,07:00 AM,08:07 PM
2,2019-05-22,31.264,5.465734265734266,6.0,10.3,58.0,31.0,21.0,3.7,07:00 AM,08:08 PM
2,2019-05-23,33.02,5.772727272727273,6.0,6.5,79.0,31.0,21.0,10.0,07:00 AM,08:08 PM
2,2019-05-24,30.849,5.3931818181818185,6.0,10.4,61.0,32.0,19.0,3.2,06:59 AM,08:09 PM
2,2019-05-25,33.746,5.899650349650351,6.0,11.6,46.0,32.0,18.0,2.5,06:59 AM,08:09 PM
2,2019-05-26,31.734,5.5479020979020985,5.0,10.4,55.0,29.0,18.0,2.1,06:59 AM,08:09 PM
2,2019-05-27,32.522,5.6856643356643355,6.0,9.2,55.0,34.0,18.0,0.6,06:59 AM,08:10 PM
2,2019-05-28,31.52,5.510489510489511,6.0,10.4,51.0,34.0,20.0,1.0,06:59 AM,08:10 PM
2,2019-05-29,30.013,5.247027972027973,6.0,10.4,59.0,32.0,20.0,1.1,06:59 AM,08:10 PM
2,2019-05-30,29.698,5.191958041958042,7.0,11.6,30.0,30.0,21.0,1.1,06:58 AM,08:11 PM
2,2019-05-31,22.154,3.873076923076923,5.0,10.4,65.0,29.0,19.0,3.9,06:58 AM,08:11 PM
2,2019-06-01,23.073,4.033741258741259,5.0,6.8,79.0,25.0,18.0,11.2,06:58 AM,08:12 PM
2,2019-06-02,13.786,2.4101398601398603,5.0,10.4,56.0,25.0,17.0,1.9,06:58 AM,08:12 PM
2,2019-06-03,15.004,2.623076923076923,5.0,10.4,37.0,26.0,16.0,0.8,06:58 AM,08:12 PM
2,2019-06-04,12.349,2.158916083916084,5.0,6.8,81.0,26.0,17.0,12.8,06:58 AM,08:13 PM
2,2019-06-05,16.531,2.890034965034965,5.0,9.2,71.0,27.0,19.0,14.9,06:58 AM,08:13 PM
2,2019-06-06,20.207,3.532692307692308,5.0,6.8,74.0,25.0,19.0,15.5,06:58 AM,08:13 PM
2,2019-06-07,26.515,4.635489510489511,5.0,6.8,78.0,27.0,18.0,15.7,06:58 AM,08:14 PM
2,2019-06-08,28.495,4.981643356643357,5.0,6.8,82.0,30.0,19.0,2.6,06:58 AM,08:14 PM
2,2019-06-09,35.425,6.193181818181818,7.0,11.6,0.0,31.0,21.0,0.0,06:58 AM,08:14 PM
2,2019-06-10,36.659,6.408916083916084,6.0,11.6,1.0,26.0,20.0,0.0,06:58 AM,08:15 PM
2,2019-06-11,28.311,4.949475524475525,6.0,11.6,9.0,29.0,14.0,0.0,06:58 AM,08:15 PM
2,2019-06-12,33.434,5.845104895104895,5.0,10.4,51.0,29.0,16.0,1.5,06:58 AM,08:15 PM
2,2019-06-13,18.036,3.1531468531468536,5.0,10.4,38.0,24.0,16.0,6.9,06:58 AM,08:16 PM
2,2019-06-14,23.634,4.131818181818182,5.0,8.0,76.0,25.0,15.0,12.4,06:59 AM,08:16 PM
2,2019-06-15,35.478,6.202447552447553,5.0,9.2,71.0,30.0,16.0,7.7,06:59 AM,08:16 PM
2,2019-06-16,34.466,6.025524475524476,5.0,11.6,31.0,31.0,17.0,0.5,06:59 AM,08:17 PM
2,2019-06-17,33.762,5.902447552447553,7.0,11.6,18.0,32.0,17.0,0.5,06:59 AM,08:17 PM
2,2019-06-18,27.87,4.8723776223776225,5.0,11.6,42.0,29.0,18.0,3.9,06:59 AM,08:17 PM
2,2019-06-19,25.237,4.412062937062937,5.0,11.6,54.0,28.0,19.0,9.4,06:59 AM,08:17 PM
2,2019-06-20,28.157,4.922552447552448,5.0,10.3,45.0,28.0,16.0,10.8,07:00 AM,08:18 PM
2,2019-06-21,30.691,5.365559440559441,6.0,7.8,68.0,34.0,19.0,17.6,07:00 AM,08:18 PM
2,2019-06-22,24.16,4.223776223776224,5.0,7.8,74.0,30.0,18.0,14.3,07:00 AM,08:18 PM
2,2019-06-23,21.717,3.7966783216783218,5.0,7.8,72.0,26.0,19.0,15.4,07:00 AM,08:18 PM
2,2019-06-24,14.343,2.5075174825174824,4.0,6.6,75.0,24.0,17.0,18.4,07:01 AM,08:18 PM
2,2019-06-25,16.549,2.893181818181818,5.0,7.8,73.0,25.0,16.0,17.1,07:01 AM,08:19 PM
2,2019-06-26,24.272,4.243356643356643,5.0,6.6,78.0,26.0,17.0,10.7,07:01 AM,08:19 PM
2,2019-06-27,28.004,4.895804195804196,5.0,6.6,80.0,27.0,15.0,11.5,07:01 AM,08:19 PM
2,2019-06-28,28.69,5.015734265734266,4.0,10.3,58.0,24.0,13.0,2.6,07:02 AM,08:19 PM
2,2019-06-29,27.555,4.8173076923076925,4.0,9.1,67.0,25.0,13.0,7.2,07:02 AM,08:19 PM
2,2019-06-30,28.967,5.064160839160839,4.0,6.6,79.0,23.0,13.0,17.2,07:02 AM,08:19 PM
2,2019-07-01,22.958,4.013636363636364,5.0,9.1,73.0,25.0,15.0,22.9,07:03 AM,08:19 PM
2,2019-07-02,19.101,3.3393356643356644,5.0,6.6,76.0,25.0,15.0,12.0,07:03 AM,08:19 PM
2,2019-07-03,19.776,3.4573426573426573,5.0,9.1,63.0,25.0,15.0,6.6,07:03 AM,08:19 PM
2,2019-07-04,26.891,4.7012237762237765,5.0,9.1,57.0,26.0,16.0,5.6,07:03 AM,08:19 PM
2,2019-07-05,32.167,5.623601398601399,6.0,11.6,57.0,29.0,15.0,2.7,07:04 AM,08:19 PM
2,2019-07-06,28.237,4.936538461538461,5.0,10.3,53.0,25.0,14.0,5.1,07:04 AM,08:19 PM
2,2019-07-07,32.318,5.6499999999999995,5.0,10.3,68.0,25.0,13.0,3.8,07:05 AM,08:19 PM
2,2019-07-08,28.721,5.0211538461538465,5.0,10.3,42.0,29.0,16.0,11.0,07:05 AM,08:19 PM
2,2019-07-09,32.363,5.657867132867133,5.0,9.1,62.0,26.0,16.0,17.0,07:05 AM,08:19 PM
2,2019-07-10,19.887,3.476748251748252,5.0,6.6,72.0,25.0,15.0,27.4,07:06 AM,08:19 PM
2,2019-07-11,17.913,3.131643356643357,5.0,6.6,75.0,25.0,14.0,39.0,07:06 AM,08:19 PM
2,2019-07-12,18.512,3.2363636363636368,5.0,9.1,67.0,25.0,15.0,16.2,07:06 AM,08:19 PM
2,2019-07-13,24.67,4.312937062937063,5.0,7.8,74.0,25.0,15.0,21.5,07:07 AM,08:19 PM
2,2019-07-14,27.252,4.764335664335665,5.0,7.8,69.0,27.0,16.0,18.2,07:07 AM,08:19 PM
2,2019-07-15,30.95,5.410839160839161,5.0,10.3,60.0,27.0,16.0,16.6,07:07 AM,08:19 PM
2,2019-07-16,29.606,5.1758741258741265,5.0,10.3,58.0,27.0,15.0,5.7,07:08 AM,08:18 PM
2,2019-07-17,21.456,3.751048951048951,5.0,6.6,73.0,26.0,14.0,11.5,07:08 AM,08:18 PM
2,2019-07-18,27.492,4.806293706293706,5.0,7.8,52.0,24.0,14.0,13.4,07:09 AM,08:18 PM
2,2019-07-19,25.557,4.468006993006993,5.0,10.3,62.0,24.0,13.0,31.1,07:09 AM,08:18 PM
2,2019-07-20,25.82,4.513986013986014,5.0,7.8,69.0,27.0,14.0,7.9,07:09 AM,08:17 PM
2,2019-07-21,22.949,4.012062937062938,5.0,6.5,79.0,26.0,15.0,25.9,07:10 AM,08:17 PM
2,2019-07-22,30.154,5.271678321678322,5.0,7.8,77.0,24.0,15.0,15.8,07:10 AM,08:17 PM
2,2019-07-23,25.931,4.533391608391609,5.0,7.8,61.0,26.0,15.0,9.7,07:10 AM,08:17 PM
2,2019-07-24,20.662,3.612237762237762,4.0,6.5,73.0,23.0,14.0,27.8,07:11 AM,08:16 PM
2,2019-07-25,12.2,2.132867132867133,4.0,6.5,78.0,23.0,14.0,13.5,07:11 AM,08:16 PM
2,2019-07-26,16.946,2.9625874125874128,4.0,6.5,76.0,23.0,14.0,10.4,07:11 AM,08:16 PM
2,2019-07-27,31.532,5.512587412587413,5.0,6.5,79.0,24.0,14.0,27.8,07:12 AM,08:15 PM
2,2019-07-28,31.112,5.439160839160839,5.0,7.8,58.0,26.0,13.0,6.1,07:12 AM,08:15 PM
2,2019-07-29,28.42,4.968531468531469,5.0,7.8,72.0,26.0,14.0,17.9,07:13 AM,08:14 PM
2,2019-07-30,28.289,4.945629370629371,5.0,10.3,66.0,24.0,13.0,14.0,07:13 AM,08:14 PM
2,2019-07-31,30.455,5.324300699300699,4.0,9.1,65.0,26.0,13.0,5.9,07:13 AM,08:14 PM
2,2019-08-01,34.54,6.038461538461538,5.0,9.0,59.0,26.0,13.0,1.8,07:14 AM,08:13 PM
2,2019-08-02,31.867,5.571153846153846,5.0,10.3,42.0,26.0,14.0,1.6,07:14 AM,08:13 PM
2,2019-08-03,37.164,6.497202797202798,6.0,11.6,24.0,27.0,15.0,0.6,07:14 AM,08:12 PM
2,2019-08-04,28.362,4.958391608391608,5.0,9.0,46.0,26.0,14.0,11.3,07:15 AM,08:12 PM
2,2019-08-05,22.48,3.9300699300699304,5.0,6.5,81.0,26.0,15.0,18.1,07:15 AM,08:11 PM
2,2019-08-06,22.794,3.984965034965035,5.0,6.5,70.0,24.0,15.0,27.8,07:15 AM,08:11 PM
2,2019-08-07,12.519,2.188636363636364,4.0,7.8,67.0,25.0,15.0,30.1,07:16 AM,08:10 PM
2,2019-08-08,34.249,5.987587412587414,4.0,6.5,72.0,23.0,14.0,23.4,07:16 AM,08:09 PM
2,2019-08-09,24.351,4.257167832167832,5.0,11.6,51.0,27.0,15.0,2.7,07:16 AM,08:09 PM
2,2019-08-10,27.502,4.808041958041958,5.0,9.0,66.0,27.0,15.0,4.3,07:17 AM,08:08 PM
2,2019-08-11,30.198,5.2793706293706295,5.0,7.7,73.0,26.0,15.0,7.9,07:17 AM,08:08 PM
2,2019-08-12,31.404,5.49020979020979,5.0,10.3,65.0,28.0,15.0,8.2,07:17 AM,08:07 PM
2,2019-08-13,31.884,5.574125874125874,5.0,10.3,64.0,27.0,15.0,8.9,07:17 AM,08:06 PM
2,2019-08-14,33.999,5.943881118881119,5.0,9.0,72.0,27.0,16.0,13.3,07:18 AM,08:06 PM
2,2019-08-15,33.878,5.922727272727273,5.0,10.3,58.0,28.0,15.0,7.4,07:18 AM,08:05 PM
2,2019-08-16,34.245,5.986888111888112,5.0,10.3,38.0,27.0,14.0,1.4,07:18 AM,08:04 PM
2,2019-08-17,27.75,4.851398601398602,5.0,9.0,67.0,27.0,16.0,6.3,07:19 AM,08:04 PM
2,2019-08-18,29.155,5.0970279720279725,5.0,7.7,71.0,27.0,16.0,13.2,07:19 AM,08:03 PM
2,2019-08-19,15.661,2.737937062937063,5.0,7.7,66.0,24.0,15.0,9.7,07:19 AM,08:02 PM
2,2019-08-20,31.599,5.524300699300699,6.0,11.6,25.0,27.0,13.0,4.1,07:19 AM,08:02 PM
2,2019-08-21,27.332,4.778321678321679,5.0,9.0,54.0,26.0,14.0,2.8,07:20 AM,08:01 PM
2,2019-08-22,20.984,3.668531468531469,5.0,7.7,73.0,25.0,15.0,19.3,07:20 AM,08:00 PM
2,2019-08-23,20.146,3.5220279720279724,5.0,7.5,71.0,25.0,14.0,52.6,07:20 AM,07:59 PM
