,specific_prod(kWh/kWp),azimuth,tilt,lat,uvIndex,sunHour,cloudcover,maxtempC,mintempC,precipitation
285,4.274986215686275,180.0,15.0,19.354622,5.0,11.6,13.0,24.0,13.0,1.1
286,3.9288652745098043,180.0,15.0,19.354622,5.0,11.6,9.0,25.0,13.0,0.3
287,3.8635631176470597,180.0,15.0,19.354622,5.0,11.6,11.0,23.0,14.0,3.1
288,3.3466486666666673,180.0,15.0,19.354622,5.0,11.6,35.0,22.0,14.0,3.4
289,2.9062821666666667,180.0,15.0,19.354622,5.0,11.6,32.0,24.0,15.0,2.4
290,4.133099725490196,180.0,15.0,19.354622,5.0,11.6,20.0,23.0,13.0,7.6
291,4.022293960784314,180.0,15.0,19.354622,5.0,11.6,15.0,23.0,13.0,2.8
292,4.134775196078432,180.0,15.0,19.354622,5.0,11.6,15.0,23.0,13.0,3.3
293,3.912261794117647,180.0,15.0,19.354622,5.0,11.6,18.0,22.0,13.0,3.5
294,3.272375921568628,180.0,15.0,19.354622,5.0,11.6,20.0,22.0,13.0,5.5
295,3.8353266666666674,180.0,15.0,19.354622,5.0,11.6,20.0,23.0,13.0,3.1
296,3.46415555882353,180.0,15.0,19.354622,5.0,11.6,10.0,23.0,12.0,0.6
297,1.9983480784313725,180.0,15.0,19.354622,5.0,10.2,35.0,21.0,14.0,3.3
298,3.309403343137255,180.0,15.0,19.354622,5.0,11.6,21.0,23.0,14.0,8.0
299,2.1749013823529415,180.0,15.0,19.354622,5.0,11.6,32.0,22.0,14.0,8.6
300,2.65254787254902,180.0,15.0,19.354622,5.0,10.2,41.0,21.0,14.0,9.1
301,2.1959005392156863,180.0,15.0,19.354622,4.0,10.2,54.0,19.0,15.0,11.7
302,1.580254098039216,180.0,15.0,19.354622,5.0,11.6,52.0,19.0,13.0,16.7
303,2.1170892647058825,180.0,15.0,19.354622,5.0,10.2,55.0,20.0,14.0,8.2
304,2.4130035980392157,180.0,15.0,19.354622,5.0,11.6,44.0,20.0,14.0,8.9
305,1.7945708823529412,180.0,15.0,19.354622,5.0,11.6,49.0,19.0,14.0,6.0
306,2.574292274509804,180.0,15.0,19.354622,5.0,10.2,51.0,20.0,14.0,19.8
307,1.6349842941176476,180.0,15.0,19.354622,5.0,11.6,36.0,21.0,14.0,4.4
308,2.8546101372549018,180.0,15.0,19.354622,5.0,11.6,34.0,21.0,14.0,12.1
309,2.012400431372549,180.0,15.0,19.354622,5.0,11.6,41.0,21.0,14.0,5.3
310,1.9702822450980393,180.0,15.0,19.354622,5.0,11.6,41.0,19.0,14.0,2.0
311,2.458028303921569,180.0,15.0,19.354622,5.0,11.6,31.0,21.0,13.0,0.2
312,1.7886383627450981,180.0,15.0,19.354622,4.0,11.6,60.0,19.0,13.0,7.0
313,2.2162367843137254,180.0,15.0,19.354622,5.0,11.6,35.0,19.0,13.0,1.1
314,4.8532820196078434,180.0,15.0,19.354622,5.0,11.6,9.0,22.0,9.0,0.0
315,4.834649588235294,180.0,15.0,19.354622,5.0,11.6,4.0,23.0,10.0,0.0
316,3.196369294117647,180.0,15.0,19.354622,5.0,11.6,18.0,22.0,11.0,0.3
317,4.16696844117647,180.0,15.0,19.354622,5.0,11.6,36.0,20.0,14.0,3.3
318,4.336634882352942,180.0,15.0,19.354622,5.0,11.6,25.0,24.0,13.0,0.0
319,3.7250781274509808,180.0,15.0,19.354622,5.0,11.6,25.0,24.0,14.0,0.5
320,4.451573607843137,180.0,15.0,19.354622,5.0,11.6,22.0,23.0,14.0,3.7
321,3.853080578431373,180.0,15.0,19.354622,5.0,11.6,19.0,23.0,14.0,3.8
322,1.7894514019607843,180.0,15.0,19.354622,5.0,11.6,15.0,24.0,14.0,1.9
323,3.361240803921569,180.0,15.0,19.354622,5.0,11.6,22.0,23.0,14.0,4.9
324,3.0276254215686276,180.0,15.0,19.354622,4.0,11.6,29.0,22.0,15.0,5.7
325,2.974493529411765,180.0,15.0,19.354622,5.0,11.6,32.0,23.0,15.0,3.1
326,3.1311741764705885,180.0,15.0,19.354622,5.0,11.6,34.0,21.0,15.0,1.3
327,3.805108,180.0,15.0,19.354622,5.0,11.6,23.0,23.0,14.0,0.9
328,2.6954055588235297,180.0,15.0,19.354622,5.0,11.6,27.0,23.0,14.0,2.3
329,3.2454990000000006,180.0,15.0,19.354622,5.0,11.6,21.0,23.0,14.0,5.0
330,2.5278002450980392,180.0,15.0,19.354622,5.0,11.6,28.0,22.0,14.0,6.9
331,1.6646901764705884,180.0,15.0,19.354622,5.0,11.6,42.0,19.0,14.0,3.7
332,1.1280876568627451,180.0,15.0,19.354622,5.0,11.6,43.0,19.0,14.0,3.3
333,1.0637672352941177,180.0,15.0,19.354622,5.0,11.6,48.0,19.0,14.0,7.6
334,2.3075762058823535,180.0,15.0,19.354622,5.0,11.6,42.0,20.0,14.0,2.7
335,2.059508078431373,180.0,15.0,19.354622,5.0,11.6,30.0,21.0,14.0,0.3
336,2.0802948823529412,180.0,15.0,19.354622,5.0,11.6,25.0,20.0,13.0,1.2
337,1.2152422254901962,180.0,15.0,19.354622,5.0,11.6,27.0,20.0,14.0,3.6
338,3.285156254901961,180.0,15.0,19.354622,5.0,11.6,14.0,23.0,13.0,1.1
339,4.222122009803923,180.0,15.0,19.354622,5.0,11.6,11.0,21.0,14.0,1.4
340,4.595733764705883,180.0,15.0,19.354622,5.0,11.6,4.0,22.0,11.0,0.0
341,3.334736519607844,180.0,15.0,19.354622,5.0,11.6,18.0,22.0,13.0,0.6
342,4.034849882352941,180.0,15.0,19.354622,5.0,11.6,16.0,22.0,14.0,3.7
343,3.619196156862745,180.0,15.0,19.354622,5.0,11.6,10.0,23.0,14.0,2.5
344,2.468451862745098,180.0,15.0,19.354622,5.0,11.6,23.0,19.0,13.0,2.3
345,1.6021008529411767,180.0,15.0,19.354622,5.0,11.6,31.0,19.0,12.0,1.8
346,3.217066098039216,180.0,15.0,19.354622,5.0,11.6,22.0,20.0,11.0,2.5
347,4.2164905,180.0,15.0,19.354622,5.0,11.6,15.0,22.0,11.0,0.5
348,3.831037450980393,180.0,15.0,19.354622,5.0,11.6,19.0,23.0,13.0,2.9
349,2.1112530588235296,180.0,15.0,19.354622,5.0,11.6,26.0,20.0,13.0,0.4
350,2.4053561568627453,180.0,15.0,19.354622,5.0,11.6,25.0,20.0,13.0,0.2
351,3.4492926666666666,180.0,15.0,19.354622,5.0,11.6,12.0,22.0,11.0,1.1
352,3.581377911764706,180.0,15.0,19.354622,5.0,11.6,13.0,23.0,12.0,3.4
353,4.0338434411764705,180.0,15.0,19.354622,5.0,11.6,8.0,23.0,13.0,0.5
354,4.12774318627451,180.0,15.0,19.354622,5.0,11.6,6.0,24.0,13.0,0.0
355,4.123465078431373,180.0,15.0,19.354622,5.0,11.6,2.0,24.0,13.0,0.0
356,2.273550088235294,180.0,15.0,19.354622,5.0,11.6,10.0,22.0,11.0,0.0
357,3.0183243333333336,180.0,15.0,19.354622,4.0,11.6,15.0,19.0,12.0,0.3
358,2.9999697450980394,180.0,15.0,19.354622,4.0,11.6,14.0,19.0,10.0,0.1
359,4.231479009803921,180.0,15.0,19.354622,4.0,11.6,5.0,21.0,8.0,0.0
360,4.199475333333334,180.0,15.0,19.354622,5.0,11.6,2.0,22.0,12.0,0.0
361,4.039452745098039,180.0,15.0,19.354622,5.0,11.6,12.0,21.0,11.0,0.1
362,3.6750976568627447,180.0,15.0,19.354622,5.0,11.6,17.0,21.0,12.0,0.4
363,3.3657425686274514,180.0,15.0,19.354622,5.0,11.6,14.0,22.0,13.0,0.9
364,3.506640627450981,180.0,15.0,19.354622,5.0,11.6,10.0,23.0,13.0,0.1
365,3.4864702058823527,180.0,15.0,19.354622,5.0,11.6,11.0,23.0,13.0,0.8
366,3.863892843137255,180.0,15.0,19.354622,5.0,11.6,7.0,24.0,14.0,0.3
367,4.041223578431373,180.0,15.0,19.354622,5.0,11.6,4.0,24.0,14.0,0.0
368,4.26283355882353,180.0,15.0,19.354622,5.0,11.6,2.0,24.0,12.0,0.0
369,4.257183284313726,180.0,15.0,19.354622,5.0,11.6,5.0,24.0,12.0,0.0
370,4.130003450980392,180.0,15.0,19.354622,5.0,11.6,1.0,24.0,13.0,0.0
371,4.169665666666667,180.0,15.0,19.354622,5.0,11.6,1.0,25.0,12.0,0.0
372,4.074936431372549,180.0,15.0,19.354622,5.0,11.6,0.0,23.0,12.0,0.0
373,3.4172748137254905,180.0,15.0,19.354622,5.0,11.2,3.0,22.0,10.0,0.0
374,3.4036060000000004,180.0,15.0,19.354622,5.0,11.2,9.0,21.0,10.0,0.1
375,3.561063117647059,180.0,15.0,19.354622,5.0,11.2,16.0,21.0,12.0,0.0
376,3.6356414705882356,180.0,15.0,19.354622,5.0,11.2,8.0,22.0,11.0,0.0
377,4.180455725490196,180.0,15.0,19.354622,4.0,11.1,7.0,22.0,11.0,0.0
378,3.8556341960784324,180.0,15.0,19.354622,4.0,11.1,9.0,21.0,10.0,0.0
379,3.879862901960785,180.0,15.0,19.354622,5.0,11.1,6.0,22.0,10.0,0.0
380,3.9551953137254903,180.0,15.0,19.354622,5.0,11.1,2.0,22.0,10.0,0.0
381,3.759619333333333,180.0,15.0,19.354622,5.0,11.1,1.0,22.0,10.0,0.0
382,3.9957938921568625,180.0,15.0,19.354622,5.0,11.1,0.0,23.0,11.0,0.0
383,3.4602447156862746,180.0,15.0,19.354622,4.0,11.1,7.0,19.0,10.0,0.0
384,3.7411274509803927,180.0,15.0,19.354622,4.0,11.1,7.0,21.0,9.0,0.0
385,3.8179205,180.0,15.0,19.354622,5.0,11.1,4.0,21.0,11.0,0.0
386,3.709599039215686,180.0,15.0,19.354622,4.0,11.1,4.0,19.0,11.0,0.1
387,3.8500857843137255,180.0,15.0,19.354622,4.0,11.1,3.0,19.0,7.0,0.0
388,3.7396204803921576,180.0,15.0,19.354622,4.0,11.1,1.0,19.0,8.0,0.0
389,3.7917834705882356,180.0,15.0,19.354622,4.0,11.1,0.0,21.0,9.0,0.0
390,3.9474655294117644,180.0,15.0,19.354622,4.0,11.1,1.0,21.0,10.0,0.0
391,3.8848785980392164,180.0,15.0,19.354622,4.0,11.1,5.0,19.0,7.0,0.0
392,3.7239479901960792,180.0,15.0,19.354622,4.0,11.0,3.0,20.0,9.0,0.0
393,3.743118490196078,180.0,15.0,19.354622,4.0,11.0,2.0,21.0,10.0,0.0
394,3.4040839411764705,180.0,15.0,19.354622,4.0,11.0,6.0,20.0,8.0,0.0
395,3.54386987254902,180.0,15.0,19.354622,4.0,11.0,6.0,19.0,8.0,0.0
396,3.1066009901960787,180.0,15.0,19.354622,4.0,11.0,5.0,20.0,8.0,0.0
397,3.4668623627450983,180.0,15.0,19.354622,4.0,11.0,6.0,20.0,9.0,0.0
398,3.362849647058824,180.0,15.0,19.354622,5.0,11.0,6.0,21.0,11.0,0.0
399,3.4590345392156867,180.0,15.0,19.354622,5.0,11.0,0.0,22.0,11.0,0.0
400,3.5403791372549023,180.0,15.0,19.354622,5.0,11.0,3.0,22.0,11.0,0.0
401,3.3020975000000004,180.0,15.0,19.354622,5.0,11.0,5.0,20.0,11.0,0.0
402,3.668872549019608,180.0,15.0,19.354622,4.0,11.0,5.0,19.0,10.0,0.0
403,3.0773493039215687,180.0,15.0,19.354622,4.0,11.0,9.0,17.0,6.0,0.0
404,3.875834480392158,180.0,15.0,19.354622,4.0,10.6,1.0,17.0,5.0,0.0
405,3.6569477647058823,180.0,15.0,19.354622,4.0,11.0,0.0,18.0,5.0,0.0
406,3.708376225490196,180.0,15.0,19.354622,4.0,11.0,0.0,20.0,7.0,0.0
407,3.5762392745098044,180.0,15.0,19.354622,4.0,11.0,0.0,20.0,6.0,0.0
408,3.151219362745098,180.0,15.0,19.354622,4.0,11.0,0.0,21.0,10.0,0.0
409,3.5348135,180.0,15.0,19.354622,4.0,11.0,0.0,20.0,10.0,0.0
410,3.0505514705882355,180.0,15.0,19.354622,4.0,11.0,5.0,20.0,11.0,0.0
411,2.651489166666667,180.0,15.0,19.354622,4.0,11.0,4.0,20.0,11.0,0.0
412,3.3824471470588233,180.0,15.0,19.354622,5.0,11.0,2.0,21.0,11.0,0.0
413,3.312815950980392,180.0,15.0,19.354622,5.0,11.0,1.0,21.0,11.0,0.0
414,3.3536665098039213,180.0,15.0,19.354622,5.0,11.0,2.0,22.0,11.0,0.0
415,3.4812086372549023,180.0,15.0,19.354622,5.0,11.0,2.0,22.0,11.0,0.0
416,3.4616701176470586,180.0,15.0,19.354622,5.0,11.0,3.0,22.0,11.0,0.0
417,3.2831326568627452,180.0,15.0,19.354622,5.0,11.0,2.0,21.0,11.0,0.0
418,3.278499156862746,180.0,15.0,19.354622,5.0,11.0,4.0,22.0,11.0,0.0
419,3.472436049019608,180.0,15.0,19.354622,4.0,11.0,9.0,20.0,9.0,0.0
420,3.4644967843137255,180.0,15.0,19.354622,4.0,11.0,2.0,20.0,10.0,0.0
421,3.4816410098039214,180.0,15.0,19.354622,4.0,11.0,3.0,21.0,10.0,0.0
422,3.431748617647059,180.0,15.0,19.354622,4.0,11.0,7.0,20.0,8.0,0.0
423,2.7599088529411766,180.0,15.0,19.354622,4.0,11.0,10.0,18.0,9.0,0.0
424,3.281166892156863,180.0,15.0,19.354622,4.0,11.0,3.0,19.0,9.0,0.0
425,3.064356617647059,180.0,15.0,19.354622,4.0,11.0,3.0,19.0,10.0,0.0
426,2.8773925784313725,180.0,15.0,19.354622,4.0,11.0,14.0,18.0,9.0,1.3
427,3.2973625196078435,180.0,15.0,19.354622,4.0,11.0,8.0,19.0,8.0,0.0
428,3.1084937941176474,180.0,15.0,19.354622,4.0,11.0,7.0,19.0,10.0,0.0
429,3.1733356274509803,180.0,15.0,19.354622,4.0,11.0,11.0,19.0,9.0,0.0
430,3.1367461274509805,180.0,15.0,19.354622,4.0,11.0,7.0,20.0,10.0,0.0
431,3.234567627450981,180.0,15.0,19.354622,4.0,11.0,5.0,20.0,10.0,0.0
432,3.4986760882352943,180.0,15.0,19.354622,4.0,11.0,2.0,20.0,9.0,0.0
433,3.3443298137254907,180.0,15.0,19.354622,4.0,11.0,0.0,21.0,10.0,0.0
434,3.493977862745098,180.0,15.0,19.354622,4.0,11.0,2.0,21.0,8.0,0.0
435,3.3599823823529418,180.0,15.0,19.354622,4.0,11.0,0.0,21.0,9.0,0.0
436,3.0690448823529413,180.0,15.0,19.354622,5.0,11.0,2.0,22.0,10.0,0.0
437,3.325091911764706,180.0,15.0,19.354622,4.0,11.0,4.0,19.0,9.0,0.0
438,3.366268,180.0,15.0,19.354622,4.0,11.1,0.0,20.0,8.0,0.0
439,3.3919998431372553,180.0,15.0,19.354622,4.0,11.1,3.0,18.0,5.0,0.0
440,3.3921576274509806,180.0,15.0,19.354622,4.0,11.1,2.0,18.0,6.0,0.0
441,3.195009,180.0,15.0,19.354622,4.0,11.1,2.0,19.0,7.0,0.0
442,3.051732156862745,180.0,15.0,19.354622,4.0,11.1,4.0,18.0,6.0,0.0
443,2.682374578431373,180.0,15.0,19.354622,4.0,11.1,5.0,18.0,6.0,0.0
444,2.921603666666667,180.0,15.0,19.354622,4.0,11.1,1.0,19.0,8.0,0.0
445,3.0268190882352943,180.0,15.0,19.354622,4.0,11.1,3.0,20.0,9.0,0.0
446,3.230474490196079,180.0,15.0,19.354622,5.0,11.1,3.0,21.0,10.0,0.0
447,2.920176549019608,180.0,15.0,19.354622,5.0,11.1,3.0,22.0,11.0,0.0
448,2.7260119901960786,180.0,15.0,19.354622,4.0,11.1,7.0,21.0,10.0,0.0
449,2.3226146960784315,180.0,15.0,19.354622,4.0,11.1,17.0,19.0,10.0,1.6
450,2.7959999215686278,180.0,15.0,19.354622,4.0,11.1,18.0,18.0,8.0,0.2
451,3.2751914803921567,180.0,15.0,19.354622,4.0,11.1,11.0,19.0,9.0,0.2
452,3.2061063921568627,180.0,15.0,19.354622,4.0,11.2,9.0,20.0,10.0,1.7
453,1.0384240000000002,180.0,15.0,19.354622,4.0,11.2,22.0,17.0,10.0,0.7
454,0.5655586470588236,180.0,15.0,19.354622,4.0,11.2,28.0,13.0,7.0,0.1
455,2.8934152843137255,180.0,15.0,19.354622,3.0,11.2,9.0,16.0,5.0,0.0
456,3.0031933627450984,180.0,15.0,19.354622,4.0,11.2,7.0,19.0,7.0,0.0
457,3.5977565882352947,180.0,15.0,19.354622,5.0,10.1,24.0,22.0,10.0,0.0
458,3.999579117647059,180.0,15.0,19.354622,5.0,11.2,7.0,23.0,11.0,0.0
459,3.596128980392157,180.0,15.0,19.354622,5.0,11.2,5.0,22.0,10.0,0.0
460,3.706118254901961,180.0,15.0,19.354622,5.0,10.1,19.0,23.0,12.0,0.1
461,3.6974724313725496,180.0,15.0,19.354622,5.0,11.2,4.0,23.0,12.0,0.0
462,3.578734294117648,180.0,15.0,19.354622,4.0,8.6,43.0,23.0,12.0,0.0
463,3.749368490196079,180.0,15.0,19.354622,5.0,7.1,36.0,22.0,12.0,0.1
464,3.107516274509804,180.0,15.0,19.354622,4.0,11.3,14.0,19.0,11.0,0.4
465,2.590998009803922,180.0,15.0,19.354622,4.0,11.3,15.0,20.0,10.0,1.2
466,3.303579578431373,180.0,15.0,19.354622,4.0,11.3,14.0,19.0,10.0,0.0
467,3.7656272941176474,180.0,15.0,19.354622,5.0,11.3,10.0,21.0,11.0,0.0
468,3.623062960784314,180.0,15.0,19.354622,5.0,11.3,6.0,22.0,11.0,0.0
469,4.024190411764706,180.0,15.0,19.354622,5.0,11.3,8.0,22.0,11.0,0.2
470,4.154941019607843,180.0,15.0,19.354622,5.0,11.3,13.0,21.0,11.0,0.0
471,4.008337166666667,180.0,15.0,19.354622,5.0,11.3,8.0,23.0,11.0,0.0
472,4.306360676470589,180.0,15.0,19.354622,5.0,11.3,2.0,24.0,12.0,0.0
473,4.189374235294118,180.0,15.0,19.354622,5.0,11.3,2.0,23.0,12.0,0.0
474,4.302573529411765,180.0,15.0,19.354622,5.0,11.4,2.0,22.0,11.0,0.0
475,3.351001068627451,180.0,15.0,19.354622,5.0,11.4,4.0,21.0,11.0,0.0
476,3.110353284313726,180.0,15.0,19.354622,5.0,11.4,8.0,21.0,11.0,0.0
477,3.7947583529411766,180.0,15.0,19.354622,5.0,11.4,3.0,23.0,12.0,0.0
478,3.793496862745098,180.0,15.0,19.354622,5.0,11.4,6.0,24.0,12.0,0.6
479,3.745110676470589,180.0,15.0,19.354622,5.0,11.4,12.0,23.0,13.0,0.3
480,3.734706264705883,180.0,15.0,19.354622,5.0,11.4,7.0,23.0,13.0,0.3
481,3.856515009803922,180.0,15.0,19.354622,5.0,11.6,8.0,24.0,13.0,0.7
482,3.85491881372549,180.0,15.0,19.354622,5.0,11.6,11.0,23.0,14.0,3.1
483,3.961496627450981,180.0,15.0,19.354622,5.0,11.6,10.0,24.0,13.0,0.1
484,4.023093598039216,180.0,15.0,19.354622,5.0,11.6,9.0,24.0,14.0,0.0
485,3.888599490196079,180.0,15.0,19.354622,5.0,11.6,7.0,26.0,14.0,1.1
486,3.8787637843137257,180.0,15.0,19.354622,5.0,11.6,7.0,24.0,13.0,0.0
487,4.1410998823529415,180.0,15.0,19.354622,5.0,11.6,2.0,24.0,11.0,0.0
488,4.211244637254902,180.0,15.0,19.354622,5.0,11.6,0.0,24.0,12.0,0.0
489,3.936054303921569,180.0,15.0,19.354622,5.0,11.6,2.0,24.0,13.0,0.0
490,3.441810666666667,180.0,15.0,19.354622,5.0,11.6,3.0,24.0,14.0,0.1
491,2.8363526372549024,180.0,15.0,19.354622,5.0,11.6,11.0,21.0,12.0,1.3
492,3.8623288137254908,180.0,15.0,19.354622,5.0,11.6,9.0,22.0,11.0,0.6
493,3.693059509803922,180.0,15.0,19.354622,5.0,11.6,8.0,24.0,13.0,0.2
494,4.477505745098039,180.0,15.0,19.354622,5.0,11.6,2.0,26.0,14.0,0.0
495,4.588560813725491,180.0,15.0,19.354622,6.0,11.6,2.0,27.0,15.0,0.3
496,4.167489656862745,180.0,15.0,19.354622,5.0,11.6,9.0,24.0,14.0,2.1
497,4.331163068627451,180.0,15.0,19.354622,5.0,11.6,8.0,24.0,14.0,0.9
498,4.001097196078432,180.0,15.0,19.354622,5.0,11.6,5.0,23.0,13.0,0.4
499,3.57106043137255,180.0,15.0,19.354622,5.0,11.6,1.0,24.0,13.0,0.0
500,3.778787147058824,180.0,15.0,19.354622,5.0,11.6,1.0,25.0,14.0,0.0
501,4.002322303921569,180.0,15.0,19.354622,5.0,11.6,5.0,25.0,14.0,0.0
502,4.05453431372549,180.0,15.0,19.354622,5.0,11.6,15.0,25.0,15.0,0.0
503,4.349483764705883,180.0,15.0,19.354622,6.0,11.6,29.0,27.0,15.0,0.0
504,4.427502294117647,180.0,15.0,19.354622,6.0,11.6,3.0,27.0,15.0,0.0
505,4.285572921568628,180.0,15.0,19.354622,5.0,11.6,12.0,26.0,14.0,1.9
506,4.576186049019608,180.0,15.0,19.354622,5.0,11.6,4.0,24.0,13.0,0.5
507,4.551742490196078,180.0,15.0,19.354622,5.0,11.6,3.0,25.0,12.0,0.0
508,4.847297411764705,180.0,15.0,19.354622,5.0,11.6,1.0,27.0,14.0,0.0
509,4.862133882352941,180.0,15.0,19.354622,5.0,11.6,1.0,26.0,13.0,0.0
510,4.3276501176470585,180.0,15.0,19.354622,5.0,11.6,1.0,26.0,15.0,0.0
511,4.415406705882353,180.0,15.0,19.354622,5.0,11.6,0.0,26.0,14.0,0.0
512,4.63682943137255,180.0,15.0,19.354622,5.0,11.6,0.0,25.0,14.0,0.0
513,4.533126529411765,180.0,15.0,19.354622,5.0,11.6,0.0,25.0,13.0,0.0
514,2.920302735294118,180.0,15.0,19.354622,5.0,11.6,7.0,22.0,12.0,0.6
515,4.1826221666666665,180.0,15.0,19.354622,5.0,11.6,6.0,25.0,12.0,0.0
516,4.680104931372549,180.0,15.0,19.354622,5.0,11.6,1.0,25.0,13.0,0.0
517,4.493190490196079,180.0,15.0,19.354622,5.0,11.6,2.0,26.0,14.0,0.0
518,3.999915362745099,180.0,15.0,19.354622,5.0,11.6,7.0,26.0,15.0,0.3
519,4.2605514705882355,180.0,15.0,19.354622,5.0,11.6,8.0,23.0,15.0,4.7
520,4.050048637254902,180.0,15.0,19.354622,5.0,11.6,11.0,25.0,14.0,1.1
521,3.0362182156862745,180.0,15.0,19.354622,5.0,11.6,6.0,24.0,15.0,0.5
522,4.329002754901961,180.0,15.0,19.354622,5.0,11.6,3.0,25.0,14.0,0.0
523,4.657284009803922,180.0,15.0,19.354622,6.0,11.6,5.0,26.0,15.0,0.0
524,3.9047637058823534,180.0,15.0,19.354622,6.0,11.6,15.0,26.0,15.0,0.4
525,3.839296490196079,180.0,15.0,19.354622,5.0,11.6,11.0,24.0,15.0,2.8
526,2.9750852058823534,180.0,15.0,19.354622,5.0,11.6,16.0,23.0,13.0,0.8
527,3.708283931372549,180.0,15.0,19.354622,5.0,11.6,11.0,24.0,14.0,0.3
528,3.7395794999999996,180.0,15.0,19.354622,5.0,11.6,4.0,24.0,14.0,0.0
529,4.491765852941177,180.0,15.0,19.354622,5.0,11.6,1.0,24.0,14.0,0.0
530,4.326421950980393,180.0,15.0,19.354622,5.0,11.6,3.0,24.0,12.0,0.0
531,4.20522824509804,180.0,15.0,19.354622,5.0,11.6,7.0,24.0,13.0,0.1
532,4.246863509803921,180.0,15.0,19.354622,6.0,11.6,5.0,26.0,15.0,0.0
533,4.246157323529412,180.0,15.0,19.354622,6.0,11.6,10.0,28.0,15.0,0.4
534,4.747960705882353,180.0,15.0,19.354622,6.0,11.6,2.0,28.0,15.0,0.0
535,4.601034009803922,180.0,15.0,19.354622,5.0,11.6,1.0,26.0,12.0,0.0
536,4.357215843137255,180.0,15.0,19.354622,6.0,11.6,3.0,27.0,15.0,1.1
537,4.276195617647059,180.0,15.0,19.354622,6.0,11.6,13.0,26.0,16.0,4.4
538,3.585607764705883,180.0,15.0,19.354622,6.0,11.6,16.0,26.0,16.0,5.7
539,2.834325019607843,180.0,15.0,19.354622,5.0,11.6,15.0,25.0,16.0,2.7
540,3.244330578431373,180.0,15.0,19.354622,6.0,11.6,11.0,25.0,15.0,5.5
541,3.9011454509803922,180.0,15.0,19.354622,6.0,11.6,9.0,26.0,15.0,1.1
542,4.307589235294118,180.0,15.0,19.354622,6.0,11.6,6.0,26.0,16.0,3.8
543,3.916462549019608,180.0,15.0,19.354622,5.0,11.6,10.0,24.0,14.0,3.5
544,4.159434745098039,180.0,15.0,19.354622,5.0,11.6,5.0,25.0,15.0,1.0
545,2.7152439509803923,180.0,15.0,19.354622,5.0,11.6,7.0,26.0,15.0,2.6
546,3.844612823529412,180.0,15.0,19.354622,5.0,11.6,16.0,25.0,16.0,7.5
547,2.89912855882353,180.0,15.0,19.354622,5.0,11.6,18.0,24.0,14.0,0.9
548,3.856085705882353,180.0,15.0,19.354622,6.0,11.6,14.0,26.0,16.0,1.1
549,3.940780480392157,180.0,15.0,19.354622,6.0,11.6,19.0,25.0,16.0,4.8
550,3.676153490196078,180.0,15.0,19.354622,5.0,11.6,23.0,23.0,16.0,5.7
551,2.6055771274509807,180.0,15.0,19.354622,5.0,11.6,31.0,21.0,15.0,3.4
552,1.8302586960784315,180.0,15.0,19.354622,5.0,11.6,32.0,21.0,14.0,3.7
553,1.5941961568627454,180.0,15.0,19.354622,5.0,11.6,36.0,18.0,14.0,7.2
554,4.855486362745099,180.0,15.0,19.354622,5.0,11.6,10.0,24.0,13.0,2.0
555,4.515551470588235,180.0,15.0,19.354622,5.0,11.6,13.0,23.0,13.0,1.8
556,4.563144529411765,180.0,15.0,19.354622,5.0,11.6,7.0,24.0,13.0,1.8
557,4.177491578431373,180.0,15.0,19.354622,5.0,11.6,9.0,25.0,15.0,4.3
558,4.563434049019609,180.0,15.0,19.354622,6.0,11.6,10.0,26.0,16.0,2.6
559,4.649436274509804,180.0,15.0,19.354622,6.0,11.6,9.0,25.0,16.0,3.6
560,4.646022137254902,180.0,15.0,19.354622,6.0,11.6,4.0,27.0,15.0,0.7
561,4.493512941176471,180.0,15.0,19.354622,6.0,11.6,5.0,28.0,15.0,0.6
562,4.481026352941177,180.0,15.0,19.354622,6.0,11.6,2.0,27.0,15.0,0.0
563,4.63551661764706,180.0,15.0,19.354622,6.0,11.6,1.0,28.0,15.0,0.0
564,4.090265392156863,180.0,15.0,19.354622,6.0,11.6,10.0,28.0,17.0,14.5
565,4.558096274509804,180.0,15.0,19.354622,6.0,11.6,8.0,26.0,16.0,1.5
566,3.6274911960784313,180.0,15.0,19.354622,6.0,11.6,8.0,25.0,16.0,2.5
567,4.321602333333334,180.0,15.0,19.354622,6.0,11.6,7.0,25.0,16.0,1.8
568,4.366957333333334,180.0,15.0,19.354622,6.0,11.6,4.0,27.0,15.0,0.8
569,4.5354281568627455,180.0,15.0,19.354622,6.0,11.6,5.0,28.0,15.0,0.4
570,4.613687578431373,180.0,15.0,19.354622,6.0,11.6,1.0,27.0,15.0,0.0
571,4.632476637254903,180.0,15.0,19.354622,6.0,11.6,0.0,27.0,14.0,0.0
572,4.640885029411765,180.0,15.0,19.354622,6.0,11.6,0.0,28.0,14.0,0.0
573,4.509513254901961,180.0,15.0,19.354622,6.0,11.6,0.0,29.0,16.0,0.0
574,4.542233068627452,180.0,15.0,19.354622,6.0,11.6,0.0,31.0,16.0,0.0
575,4.39775811764706,180.0,15.0,19.354622,6.0,11.6,0.0,31.0,17.0,0.0
576,4.5510895392156865,180.0,15.0,19.354622,6.0,11.6,0.0,30.0,17.0,0.0
577,4.407085245098039,180.0,15.0,19.354622,6.0,11.6,2.0,29.0,15.0,0.3
578,4.6151470588235295,180.0,15.0,19.354622,6.0,11.6,6.0,25.0,15.0,0.0
